price,latitude,url,longitude,floorSize
"$639,000",40.671786,https://www.zillow.com/homedetails/298-Bradford-St-Brooklyn-NY-11207/30634369_zpid/,-73.892246,"2,000"
"$749,999",40.565642,https://www.zillow.com/homedetails/8-Clarence-Pl-Staten-Island-NY-10306/32337508_zpid/,-74.124773,"2,012"
"$399,999",40.751261,https://www.zillow.com/homedetails/6721-242nd-St-Douglaston-NY-11362/2078477626_zpid/,-73.736579,550
"$650,000",40.59368,https://www.zillow.com/homedetails/68-Draper-Pl-Staten-Island-NY-10314/32309469_zpid/,-74.163597,"1,900"
"$897,000",40.670968,https://www.zillow.com/homedetails/13826-Redding-St-Jamaica-NY-11417/32167729_zpid/,-73.844607,"2,760"
"$1,050,000",40.546311,https://www.zillow.com/homedetails/821-Woodrow-Rd-Staten-Island-NY-10312/299998137_zpid/,-74.192983,"2,190"
"$734,000",40.854615,https://www.zillow.com/homedetails/1247-Rhinelander-Ave-Bronx-NY-10461/29818083_zpid/,-73.848967,"1,900"
"$1,287,888",40.75443,https://www.zillow.com/homedetails/4538-172nd-St-Flushing-NY-11358/32049293_zpid/,-73.793899,"2,400"
"$825,000",40.601757,https://www.zillow.com/homedetails/1976-E-16th-St-Brooklyn-NY-11229/143008924_zpid/,-73.956204,"1,536"
"$950,000",40.703458,https://www.zillow.com/homedetails/8313-Myrtle-Ave-Glendale-NY-11385/32018661_zpid/,-73.865124,"2,230"
"$3,499,000",40.579174,https://www.zillow.com/homedetails/146-Irwin-St-Brooklyn-NY-11235/30791108_zpid/,-73.944047,"4,000"
"$1,299,000",40.638086,https://www.zillow.com/homedetails/515-E-28th-St-Brooklyn-NY-11210/30669674_zpid/,-73.949835,"3,200"
"$339,000",40.827748,https://www.zillow.com/homedetails/1242-Prospect-Ave-3D-Bronx-NY-10459/89074759_zpid/,-73.897928,"1,068"
"$590,000",40.592698,https://www.zillow.com/homedetails/15-Scott-Ave-Staten-Island-NY-10305/64571800_zpid/,-74.078694,"1,232"
"$475,000",40.81604,https://www.zillow.com/homedetails/3263-Giegerich-Pl-Bronx-NY-10465/29847324_zpid/,-73.800939,"1,368"
"$799,500",40.768061,https://www.zillow.com/homedetails/360-E-72nd-St-APT-B211-New-York-NY-10021/81945062_zpid/,-73.956975,835
"$449,000",40.73635,https://www.zillow.com/homedetails/335-W-21st-St-APT-1RE-New-York-NY-10011/89462063_zpid/,-73.980865,350
"$853,000",40.722167,https://www.zillow.com/homedetails/16023-78th-Rd-Flushing-NY-11366/32072951_zpid/,-73.806914,"1,350"
"$375,000",40.605423,https://www.zillow.com/homedetails/27-W-11th-Rd-Broad-Channel-NY-11693/32218805_zpid/,-73.821123,900
"$1,499,999",40.748566,https://www.zillow.com/homedetails/4848-193rd-St-Flushing-NY-11365/32051965_zpid/,-73.786621,"2,496"
"$939,000",40.659336,https://www.zillow.com/homedetails/15929-92nd-St-Jamaica-NY-11414/2077785010_zpid/,-73.843743,
"$2,250,000",40.723901,https://www.zillow.com/homedetails/29-Sutton-St-Brooklyn-NY-11222/30621847_zpid/,-73.940682,"2,550"
